Ottoneu ID,Fangraphs ID,Name,Birthday,Positions,Bats,Throws,FIP,wOBA vs LHB,wOBA vs RHB
41452,30661,Didier Fuentes,2005-06-17,SP/RP,R,R,4.67024527072567,0.32618838185752647,0.3086686470697038
20234,17496,Diego Castillo,1994-01-18,RP,R,R,4.698773865401745,0.3506701190829771,0.3186541874505507
23669,13932,Dietrich Enns,1991-05-16,SP/RP,L,L,3.8921935312209595,0.3028760438084724,0.3078398680076246
,18790,Dillon Peters,1992-08-31,,L,L,4.455989331752062,0.3230887125872084,0.330409890947612
18482,17796,Dillon Tate,1994-05-01,RP,R,R,4.41306037157774,0.34194306555045945,0.31645523388114205
21952,17186,Dinelson Lamet,1992-07-18,RP,R,R,4.418708418309689,0.3266483558755725,0.31725684052335507
37942,26389,DJ Herz,2001-01-04,RP,R,L,3.881538541820171,0.27608111989510536,0.3124463930522179
27165,22207,DL Hall,1998-09-19,RP,L,L,4.083625681583698,0.2897158885045391,0.32207311098789954
20032,17092,Domingo Acevedo,1994-03-06,RP,R,R,4.5102362491190435,0.33443250469633495,0.31883928979764375
13063,17149,Domingo German,1992-08-04,RP,R,R,4.475312807410956,0.3267631271021686,0.3175754317408055
18338,13763,Dominic Leone,1991-10-26,RP,R,R,4.423989930003882,0.3305658598597358,0.3154748196855479
30833,15130,Drew Anderson,1994-03-22,RP,R,R,3.6667952552632244,0.30553714671681886,0.3020693248019891
17790,10732,Drew Hutchison,1990-08-22,RP,L,R,5.233496987074614,0.3625497922967004,0.33995464966414934
18095,11426,Drew Pomeranz,1988-11-22,RP,R,L,3.784551239013672,0.288386467116637,0.31101412537705525
35922,25385,Drew Rasmussen,1995-07-27,SP,R,R,3.7007352072908937,0.31158797081586503,0.29686293924897933
35376,24602,Drew Rom,1999-12-15,SP/RP,L,L,4.4600370794534685,,0.33527126459397116
18437,12499,Drew Rucinski,1998-12-30,RP,R,R,4.594305501133204,0.34713020684529666,0.3309707612124816
22713,17755,Drew Smith,1993-09-24,RP,R,R,4.480617835975829,0.3216184881575795,0.3218001798190187
18146,11760,Drew Smyly,1989-06-13,RP,L,L,4.180648174881935,0.3095216586927874,0.3088388273398337
23836,18806,Drew Steckenrider,1991-01-10,RP,R,R,4.484110829234123,0.32592256638187933,0.3213807846878622
42728,31967,Drew Thorpe,2000-10-01,RP,L,R,4.767938916604926,0.3420024242579929,0.32581397443688515
28076,13424,Drew VerHagen,1990-10-22,RP,R,R,4.292072043567896,0.33533413296690295,0.3141393457907219
37919,26260,Drey Jameson,1997-08-17,RP,R,R,3.8080243447247675,0.3140487601724237,0.29946695710192583
23636,14677,Duane Underwood Jr.,1994-07-20,RP,R,R,4.615637478232384,0.3344399325669098,0.3262964925665198
32611,19716,Dustin May,1997-09-06,SP,R,R,4.282509455509402,0.33559240797419265,0.30912166617574727
18118,12917,Dylan Bundy,1992-11-15,RP,B,R,5.213165533542633,0.3559363123608793,0.34483086171039234
21052,18525,Dylan Cease,1995-12-28,SP,R,R,3.6908774560740847,0.2947257883085213,0.29545525271475126
34864,22276,Dylan Coleman,1996-09-16,RP,R,R,4.848691374063492,0.34172219175960655,0.3264532284267175
40701,29928,Dylan Dodd,1998-06-06,RP,L,L,3.996835699807043,0.28593517741114305,0.31868862999340924
27350,13394,Dylan Floro,1990-12-27,RP,L,R,4.462734286487103,0.3485806859235215,0.31577652994680905
32719,19996,Dylan Lee,1994-08-01,RP,L,L,3.7036914660380442,0.2746422002892247,0.30795495517061844
40948,30145,Dylan Smith,2000-05-28,RP,R,R,4.346020868550177,0.32836447474995245,0.3134114249526447
37539,26058,Easton Lucas,1996-09-23,SP/RP,L,L,4.667087853699923,0.30135668039507657,0.33773502139431283
32597,22176,Easton McGee,1997-12-26,RP,R,R,4.296005964279175,0.3278726393932751,0.31312187282496545
36539,26944,Edgardo Henriquez,2002-06-24,RP,R,R,4.1006904423236845,0.31808963432774406,0.30328337104751835
22527,20997,Eduard Bazardo,1999-06-13,RP,R,R,4.057490486958448,0.31965357335118605,0.3045833204455233
13335,13164,Eduardo Rodriguez,1993-04-07,SP,L,L,4.347644008425629,0.3033449600894457,0.32466464032239495
26040,23135,Eduardo Salazar,1998-05-05,RP,R,R,4.471387167274952,0.3364070536877044,0.32155862232199767
33325,21690,Edward Cabrera,1998-04-13,SP,R,R,3.878670245898765,0.31527387834439763,0.30024881401915726
23601,14710,Edwin Diaz,1994-03-22,RP,R,R,2.7665210015846022,0.28018690598293267,0.25218466412099944
33395,20539,Edwin Uceta,1998-01-09,RP,R,R,3.761144898014684,0.3029492408706022,0.2882299774777863
31983,20203,Eli Morgan,1996-05-13,RP,R,R,4.699731612702211,0.334635330857659,0.31862358141509095
30602,16933,Elieser Hernandez,1995-05-03,RP,R,R,4.812660139799118,0.3496729992620471,0.3200883736508457
33216,21662,Elvis Alvarado,1999-02-23,RP,R,R,4.394041416562837,0.326173286283201,0.3110411914156406
38315,27470,Emerson Hancock,1999-05-31,SP/RP,R,R,4.708673709022516,0.33885907001487975,0.3215283374393374
19394,14771,Emilio Pagan,1991-05-07,RP,L,R,3.9530318426363396,0.31320241324300097,0.29320793356190744
22568,21032,Emmanuel Clase,1998-03-18,RP,R,R,3.229799669981003,0.3010433402943607,0.2755913673297981
40552,29839,Emmet Sheehan,1999-11-15,SP,R,R,3.7794101626210663,0.3108535113367743,0.2946538918225847
33321,20447,Enoli Paredes,1995-09-28,RP,R,R,4.312087618559599,0.32786738440184593,0.31288575226726123
23339,18403,Enyel De Los Santos,1995-12-25,RP,R,R,4.29705939690272,0.32781387557042013,0.30872897628241835
9598,10314,Erasmo Ramirez,1990-05-02,RP,R,R,4.616919991374016,0.3464328155132814,0.32028704157038124
23696,19316,Eric Lauer,1995-06-03,SP/RP,R,L,4.202826114127757,0.30449258828541875,0.32070786456985256
38545,27626,Eric Orze,1997-08-21,RP,R,R,4.171487061182658,0.3220517282179241,0.30708630496431094
18534,17425,Erick Fedde,1993-02-25,SP/RP,R,R,4.79818511984009,0.34468258025292536,0.3304322499749989
37700,26252,Erik Miller,1998-02-13,RP,L,L,3.8352427121131654,0.2832798081725157,0.31454860332004
38780,24978,Erik Sabrowski,1997-10-31,RP,R,L,4.194670762390387,0.2879472424323865,0.3205952249899244
21160,16587,Erik Swanson,1993-09-04,RP,R,R,4.490900476276875,0.32712240286641436,0.31739569057192896
37897,26364,Ethan Small,1997-02-14,RP,L,L,4.510828693211079,0.3010344084388697,0.33472373777286485
38559,27768,Eury Perez,2003-04-15,SP,R,R,3.962444101897583,0.31419483449990254,0.29825187921881674
30979,17734,Evan Phillips,1994-09-11,RP,R,R,3.3892844906875066,0.3016275622691197,0.2785081690481075
19242,20666,Felix Bautista,1995-06-20,RP,R,R,2.9138743454759775,0.27519938103098374,0.26173468754694423
8550,7048,Fernando Cruz,1990-03-28,RP,R,R,3.4078935943666053,0.29253176990829916,0.27843433888373165
23746,19586,Forrest Whitley,1997-09-15,SP/RP,R,R,3.831920471787453,0.3084723492173842,0.29388696099946093
,16432,Foster Griffin,1995-07-27,,R,L,3.928261566892775,0.2879442917969126,0.3222614404493957
22426,17295,Framber Valdez,1993-11-19,SP,L,L,3.339407634320373,0.26992279196547425,0.30328914088287096
13126,14309,Frankie Montas,1993-03-21,SP,R,R,4.527506192028523,0.33441031835324747,0.32135349590854817
35288,24750,Franklin German,1997-09-22,RP,R,R,4.030086715519428,0.3191674927480768,0.30446457807072586
40195,29530,Fraser Ellard,1997-11-06,RP,L,L,4.379804015904665,0.2987310163473098,0.33334129062321277
19168,18679,Freddy Peralta,1996-06-04,SP,R,R,4.0195256869790725,0.30882242890513184,0.30100993931988723
27100,23324,Freddy Tarnok,1998-11-24,SP/RP,R,R,4.30690626129508,0.31991134586025743,0.3049094490159643
19520,17170,Gabe Speier,1995-04-12,RP,L,L,3.4791819695768686,0.2606095212651645,0.3190540249480489
38539,27583,Garrett Acton,1998-06-15,RP,L,R,4.56280734539032,0.32788658055047876,0.3120949922160033
20421,17897,Garrett Cleavinger,1994-04-23,RP,R,L,3.364008552377874,0.26838507709988774,0.29998157445620993
38312,27463,Garrett Crochet,1999-06-21,SP,L,L,2.6606970445004356,0.23858239065856468,0.27000739712899335
35048,25097,Garrett Hill,1996-01-16,SP/RP,R,R,4.987696562707424,0.3486698815203508,0.33310467803817456
27185,20191,Garrett Whitlock,1996-06-11,RP,R,R,3.2663735832486838,0.2927948488366828,0.2788593119443187
38562,27792,Gavin Stone,1998-10-15,RP,R,R,3.9978536365598343,0.32809724944700225,0.3124960590816443
40941,30122,Gavin Williams,1999-07-26,SP,L,R,4.146845238627677,0.3201780146956513,0.30485454523911015
20861,17490,Genesis Cabrera,1996-10-10,RP,L,L,4.454926972091198,0.30825044423733317,0.33005009688527354
36671,25436,George Kirby,1998-02-04,SP,R,R,3.7212796693504973,0.31163036673120753,0.29660081695985185
32411,21863,George Soriano,1999-03-24,RP,R,R,4.330194201469421,0.329545348572586,0.3144116399109865
23688,15038,German Marquez,1995-02-22,SP,R,R,4.660769674938655,0.3465299774824763,0.3255372476390278
18116,13125,Gerrit Cole,1990-09-08,RP,R,R,3.971004480049775,0.3136896408742184,0.3033465258522548
31173,14986,Giovanny Gallegos,1991-08-14,RP,R,R,4.632774148881436,0.33823436632757453,0.3165367232513735
31949,21366,Glenn Otto,1996-03-11,RP,R,R,4.534344871342182,0.3344689425608445,0.3189969224681641
40167,29519,Gordon Graceffo,2000-03-17,RP,R,R,4.236630910018395,0.32846574090694325,0.3134332812058405
37171,27552,Graham Ashcraft,1998-02-11,SP/RP,L,R,3.7540350840641903,0.3189166173515226,0.30457299966942614
34646,20546,Grant Anderson,1997-06-21,RP,R,R,4.226019896779742,0.3218532125131869,0.3068868509480141
18375,16944,Grant Holmes,1996-03-22,SP,L,R,4.2064070373710205,0.3279405083743253,0.3118495363613627
44544,33927,Grant Taylor,2002-05-20,SP/RP,R,R,3.265909354203077,0.2904979942326638,0.27627664429403026
33612,24492,Grayson Rodriguez,1999-11-16,RP,L,R,3.7564858937681675,0.3104997727595978,0.2953856689057213
32904,20375,Greg Weissert,1995-02-04,RP,R,R,4.174852290520302,0.32231264083850214,0.30730506529863105
32213,21894,Gregory Santos,1999-08-28,RP,R,R,3.900887891981337,0.31985237555364043,0.3057523424621573
19136,19677,Gregory Soto,1995-02-11,RP,L,L,3.4996099190633805,0.25612870247430547,0.31000875524835325
33604,19867,Griffin Canning,1996-05-11,SP,R,R,4.4581482846422436,0.33705525656388236,0.3178925273715397
31438,20253,Griffin Jax,1994-11-22,RP,R,R,2.9798743388232065,0.2836865887321265,0.2703081903630751
39977,31318,Gunnar Hoglund,1999-12-17,SP,L,R,4.643790248193919,0.3393080132059744,0.32158698954210724
33668,24737,Gus Varland,1996-11-06,RP,L,R,4.258805147806804,0.32691439140888967,0.31192595608312623
,11801,Hansel Robles,1990-08-13,,R,R,4.461261872947216,0.3348424632590679,0.31592355114093196
42552,31635,Hayden Birdsong,2001-08-30,SP/RP,R,R,4.547646784402926,0.33289161218595215,0.31527883209604357
37235,27581,Hayden Wesneski,1997-12-05,SP,R,R,3.947725669405468,0.319285253521598,0.30154616061458184
13080,11804,Hector Neris,1989-06-14,RP,R,R,4.229584974050522,0.30355579460567694,0.3192163412429826
38481,27515,Hirokazu Sawamura,1988-04-03,RP,R,R,5.135464810580015,0.35522003425070947,0.339499833711179
27458,13346,Hoby Milner,1991-01-13,RP,L,L,4.088576765855153,0.27843423158369174,0.35133416573556453
36808,21520,Hogan Harris,1996-12-26,RP,R,L,4.1228728178775675,0.29200587329683686,0.3250220411207816
30367,6107,Huascar Brazoban,1989-10-15,RP,R,R,4.095497908959022,0.3200855433196604,0.3055085625803153
22573,20468,Huascar Ynoa,1998-05-28,RP,R,R,4.542548202723265,0.3473704421162121,0.32177671877057207
32549,21183,Humberto Castellanos,1998-04-03,RP,R,R,4.377812870591879,0.32819247432113896,0.31261313094263354
43911,33174,Hunter Barco,2000-12-15,SP/RP,L,L,4.251672229065436,0.29143244008737496,0.3271309822721837
37705,26259,Hunter Bigge,1998-06-12,RP,R,R,4.329884341588388,0.32255666921541387,0.3072933791259691
37201,25880,Hunter Brown,1998-08-29,SP,R,R,3.5640164955171545,0.30316925573019576,0.28864783141362577
41027,30240,Hunter Dobbins,1999-08-30,SP,R,R,4.581672131217477,0.3374054944233857,0.3205692348332946
37239,25636,Hunter Gaddis,1998-04-09,RP,R,R,4.2376727942264445,0.32120174531391293,0.3057799977840416
23824,22182,Hunter Greene,1999-08-06,SP,R,R,3.6707001430409645,0.3023913414838749,0.2870647411146018
18283,15507,Hunter Harvey,1994-12-09,RP,R,R,3.3109293424166166,0.2906577501943273,0.2853827602147935
8257,7836,Hunter Strickland,1988-09-24,RP,R,R,4.970341861993075,0.3503624455945064,0.325891202339285
43879,33527,Hurston Waldrep,2002-03-01,SP,R,R,4.277660963955353,0.32980951739865516,0.3148471059442944
18210,14444,Hyun-Jin Ryu,1987-03-25,RP,R,L,4.477988415211439,,0.3384714831565041
23650,19951,Ian Anderson,1998-05-02,SP/RP,R,R,4.34712143316865,0.32933101319607244,0.3146092219779512
21999,17871,Ian Gibaut,1993-11-19,RP,R,R,4.472753674536944,0.3282548886072656,0.31969940975718303
31735,19261,Ian Hamilton,1995-06-16,RP,R,R,3.9681650370359423,0.320436355624365,0.29965655732949104
38409,27932,Ian Seymour,1998-12-13,SP/RP,L,L,4.240395803729479,0.284700783834102,0.32310511396389074
31933,20385,Isaac Mattson,1995-07-14,RP,R,R,4.552199040353298,0.3294082967946402,0.3137738683015289
30624,14506,J.B. Wendelken,1993-03-24,RP,R,R,4.493826162815094,0.3330533130766566,0.32397953402532076
21665,20617,J.C. Mejia,1996-08-26,RP,R,R,4.228417449444533,0.32761835776022524,0.31276073504398116
21234,16610,J.P. Feyereisen,1993-02-07,RP,R,R,4.738368351757527,0.3397731504858445,0.32386291864787936
35674,21212,J.P. France,1995-04-04,SP/RP,R,R,4.338056095689535,0.3273094727892693,0.312004990734753
23620,13767,J.T. Chargois,1990-12-03,RP,B,R,4.179086946696043,0.3495087037996313,0.2952307759079224
38339,27889,J.T. Ginn,1999-05-20,SP/RP,R,R,3.916670060704217,0.31877584243561163,0.3016733186992016
41400,30249,Jack Dreyer,1999-02-27,SP/RP,R,L,4.127673061688741,0.2868670273305046,0.3196216243302024
20920,17479,Jack Flaherty,1995-10-15,SP,R,R,4.075782612570683,0.32783621107594585,0.2987342207016534
38430,27688,Jack Kochanowicz,2000-12-22,SP,L,R,4.623099590339287,0.3489558788744905,0.33241412087788247
40155,30146,Jack Leiter,2000-04-21,SP,R,R,4.447176393642902,0.3280643661209729,0.3121975052860917
34866,22690,Jack O'Loughlin,2000-03-14,SP/RP,L,L,4.728115022927523,0.31019789576781137,0.3437443405948079
42308,31468,Jack Perkins,1999-12-26,SP/RP,R,R,3.75287307042342,0.3074095322534905,0.29305153123174005
40097,30203,Jackson Jobe,2002-07-30,SP,R,R,4.94479840695858,0.3459915667361603,0.3296958075676033
33621,21549,Jackson Kowar,1996-10-04,RP,R,R,4.558718639328367,0.33621111102312895,0.3208602154440038
37702,26215,Jackson Rutledge,1999-04-01,RP,R,R,4.378724709203688,0.32884486636477456,0.3134391906719203
30695,14420,Jackson Stephens,1994-05-11,RP,R,R,4.282382064312697,0.3283702301467407,0.30877643041153663
26809,20565,Jackson Tetreault,1996-06-03,RP,R,R,4.8508971452713014,0.3482333933904651,0.3318077522647399
40525,29832,Jackson Wolf,2000-09-01,SP/RP,R,R,4.318693351745606,0.29578399637724967,0.3448335463915659
23721,12323,Jacob Barnes,1990-04-14,RP,R,R,4.686380953341723,0.3374031263416238,0.32773632444239076
35548,21267,Jacob Bird,1995-12-04,RP,R,R,3.9733921509868697,0.3158335440487898,0.3016701405472873
14294,10954,Jacob deGrom,1988-06-19,SP,L,R,3.4205472931004106,0.29596419428656084,0.2794113049988909
31505,21306,Jacob Latz,1996-04-08,SP/RP,R,L,4.468351802834757,0.292648101030672,0.3297210207057375
35696,25098,Jacob Lopez,1998-03-11,SP,L,L,4.375372535520152,0.2931933883593063,0.3275407896908969
42711,31623,Jacob Misiorowski,2002-04-03,SP,R,R,4.192251109690422,0.31748732884901976,0.30177472710327446
21315,19274,Jacob Webb,1993-08-15,RP,R,R,4.496823996084708,0.3303703781580264,0.31462395130595416
42073,30250,Jaden Hill,1999-12-22,RP,R,R,3.9511661887168885,0.31518927719134004,0.3008729720114717
19204,18356,Jaime Barria,1996-07-18,RP,R,R,4.6005856662988664,0.3357600809786759,0.32602030765167084
44211,33168,Jake Bloss,2001-06-23,SP/RP,R,R,4.47705854550004,0.32998403286058303,0.31446216465628224
19433,17783,Jake Brentz,1994-09-14,RP,L,L,5.183012311160565,0.32280741698328985,0.35518038507857386
31672,21620,Jake Cousins,1994-07-14,RP,R,R,3.9446589805185797,0.3156727878010092,0.30128788674916746
5863,5003,Jake Diekman,1987-01-21,RP,L,L,4.186874397844076,0.2788671432341665,0.33819656204719245
38652,27590,Jake Eder,1998-10-09,SP/RP,L,L,4.501530306989497,0.3016707947875419,0.33523758981730867
35618,21504,Jake Irvin,1997-02-18,SP,R,R,4.510387387091177,0.33720740857848064,0.3201284259228821
6232,6397,Jake Odorizzi,1990-03-27,RP,R,R,5.257418514043093,0.34595208115892473,0.3486581082512553
22672,18674,Jake Woodford,1996-10-28,SP/RP,R,R,4.322030884027481,0.33001437526483113,0.31500238666716507
23787,13619,Jakob Junis,1992-09-16,RP,R,R,3.9779091871701757,0.3196561862767081,0.3006872675770126
20427,17192,Jalen Beeks,1993-07-10,RP,L,L,4.057589253672847,0.3143791266861286,0.3058617600312716
23570,18331,James Kaprielian,1994-03-02,RP,R,R,5.342257265746594,0.35997687537358525,0.34286440285696373
31930,20151,James Karinchak,1995-09-22,RP,R,R,4.492158869902293,0.3134819318487841,0.322884733611002
35274,21527,James McArthur,1996-12-11,RP,R,R,3.858630222985239,0.3149691335716416,0.3006200065655994
14906,11674,Jameson Taillon,1991-11-18,SP,R,R,4.576162280693958,0.3386162865408706,0.3215323367747844
26807,23301,Janson Junk,1996-01-15,SP/RP,R,R,4.319473827618091,0.3296933466748589,0.31234599617126585
38361,27863,Jared Jones,2001-08-06,RP,L,R,3.7640595394357934,0.3080570569132975,0.2923786268169869
38641,27517,Jared Koenig,1994-01-24,RP,R,L,3.6595128756303055,0.27716022949161484,0.30864912303264
38382,27472,Jared Shuster,1998-08-03,RP,L,L,4.758073248714209,0.3100248279066341,0.3446086210818484
23777,18282,Jarlin Garcia,1993-01-18,RP,L,L,4.409800623357296,0.2941286027127289,0.3408264587456254
27723,11861,Jason Adam,1991-08-04,RP,R,R,3.7373696168263755,0.30164032088173093,0.294749545728599
26373,19666,Jason Alexander,1993-03-01,SP/RP,R,R,4.351390943580458,0.3367673315032651,0.32049563374149903
31937,19531,Jason Foley,1995-11-01,RP,R,R,3.686186519265175,0.3131537484973237,0.29919616698789686
33306,21741,Javier Assad,1997-07-30,SP,R,R,4.2103589369800565,0.32840089283420126,0.312368125585757
21024,16631,Jeff Brigham,1992-02-16,RP,R,R,4.545521237701178,0.3241191431986369,0.3200291796516639
18364,17432,Jeff Hoffman,1993-01-08,RP,R,R,3.4738621575491773,0.283695256675157,0.281183106137265
23144,17677,Jeffrey Springs,1992-09-20,SP,L,L,4.6375617099850945,0.30787989145886796,0.3330449067742033
18542,12664,Jerad Eickhoff,1990-07-02,RP,R,R,5.570128985494375,0.3700324139044146,0.3525808143750632
27208,22210,Jeremiah Estrada,1998-11-01,RP,B,R,3.327873274258205,0.28834309946980713,0.2742506735849908
32694,19205,Jesse Scholtens,1994-04-06,SP/RP,R,R,4.091801466544469,0.3178081536182909,0.3028110105850362
23741,19959,Jesus Luzardo,1997-09-30,SP,L,L,3.5955921715692156,0.2575546785564533,0.30518115682730934
30258,16300,Jesus Tinoco,1995-04-30,RP,R,R,4.34251109585166,0.341976363977929,0.3034232456159899
,13654,Jharel Cotton,1992-01-19,,R,R,4.770331998169422,0.3351527538858248,0.32672057686308714
22559,21029,Jhoan Duran,1998-01-08,RP,R,R,2.726644744191851,0.27292022083529155,0.26078336552728365
32081,25386,Jhony Brito,1998-02-17,RP,R,R,4.127227858040068,0.3236333655079682,0.3087812917912577
23593,15690,Jimmy Cordero,1991-10-19,RP,R,R,3.6950115978717806,0.3121915119092617,0.29414246362382124
23830,17556,Jimmy Herget,1993-09-09,RP,R,R,4.158486575584908,0.3354087710214448,0.29012602988098696
19589,15157,Jimmy Yacabonis,1992-03-21,RP,R,R,4.715289105474949,0.3560116889988562,0.3163667448608666
25629,22925,Joan Adon,1998-08-12,RP,R,R,4.766035885363817,0.341417885879795,0.324491041060456
33197,22296,Joe Barlow,1995-09-28,RP,R,R,4.770333324372769,0.34042286604150185,0.3244157272120147
38397,29608,Joe Boyle,1999-08-14,SP,R,R,3.991589078790246,0.3152532011216441,0.2990325738565273
20103,15761,Joe Jimenez,1995-01-17,RP,R,R,3.6649884237183468,0.31026444490495186,0.28460816611444295
6292,9761,Joe Kelly,1988-06-09,RP,R,R,3.3240098215639593,0.2931659339740098,0.2853126351753182
27495,14857,Joe Mantiply,1991-03-01,RP,R,L,3.9315436340868475,0.28695430705740965,0.3276642154624996
18462,12970,Joe Musgrove,1992-12-04,RP,R,R,3.9817891339370854,0.3169698635763336,0.30562161999229126
40747,30016,Joe Rock,2000-07-29,SP/RP,L,L,4.294196264850805,0.29651294582188736,0.3332805314685695
18133,12972,Joe Ross,1993-05-21,RP,R,R,4.282460004836321,0.33292596476973024,0.3055813241497232
35196,21390,Joe Ryan,1996-06-05,SP,R,R,3.6959973348654374,0.3032371079973535,0.287604528895705
32736,19995,Joel Kuhnel,1995-02-19,RP,R,R,4.078733281046152,0.3330608481749655,0.3054379987388209
28564,14332,Joel Payamps,1994-04-07,RP,R,R,4.200991641350512,0.31777068317427837,0.31124669421704476
32455,21951,Joel Peguero,1997-05-05,RP,R,R,4.637393388748169,0.33890750717739176,0.32367726439235867
10508,11487,Joely Rodriguez,1991-11-14,RP,L,L,4.011693668365479,0.26777833222529895,0.34777913331519383
27148,23335,Joey Cantillo,1999-12-18,SP/RP,L,L,4.116843588158288,0.2842929406477265,0.3203797804101558
37910,26257,Joey Estes,2001-10-08,SP/RP,R,R,4.617149578823763,0.3321549207982707,0.31618581449360067
32593,19320,Joey Lucchesi,1993-06-06,RP,L,L,4.216092030625594,0.3084475058067531,0.32853204715997747
23817,19962,Joey Wentz,1997-10-06,SP/RP,L,L,4.460659638792277,0.2967126147191336,0.3343534702069422
33424,22487,Johan Oviedo,1998-03-02,SP,R,R,4.100329947003093,0.315028603733983,0.2975917800413429
23842,12777,John Brebbia,1990-05-30,RP,R,R,4.294275388717652,0.3314646075789901,0.30139932530208785
35862,22051,John King,1994-09-14,RP,L,L,4.016321068085157,0.2990937428736419,0.33001541091340714
38944,27942,John McMillon,1998-01-27,RP,L,R,4.358297348767519,0.32607508743453784,0.3110023505900414
29666,16269,John Means,1993-04-24,SP/RP,L,L,5.014897451549769,,0.34198368027294807
32784,20020,John Schreiber,1994-03-05,RP,R,R,4.077229530364275,0.3339808560879771,0.29778503557186836
1843,6893,Johnny Cueto,1986-02-15,RP,R,R,5.07320613488555,0.3586047383393682,0.3344431195409363
23818,19574,JoJo Romero,1996-09-09,RP,L,L,3.9079456560313703,0.2874006128579968,0.3188182191341042
18244,14916,Jon Gray,1991-11-05,SP/RP,R,R,4.416544044252939,0.31185576118533903,0.28846663856114874
43841,32157,Jonah Tong,2003-06-09,SP,R,R,3.5928596078083603,0.3070654766824689,0.2906239327357209
34879,24607,Jonathan Bowlan,1996-12-01,RP,R,R,3.9274336900029865,0.3147093140029482,0.29997308606626993
42664,31730,Jonathan Cannon,2000-07-19,SP/RP,R,R,4.721709663411451,0.3413706717420565,0.323731432994877
35005,22224,Jonathan Heasley,1997-01-27,RP,R,R,4.744970069080591,0.34231027030631433,0.32627644291847585
19244,17464,Jonathan Hernandez,1996-07-06,RP,R,R,4.276991207897663,0.3411318082581552,0.30627585136117447
19197,19753,Jonathan Loaisiga,1994-11-02,RP,R,R,3.8113091525384934,0.30615729444604917,0.303345978241626
23864,19618,Jordan Hicks,1996-09-06,SP/RP,R,R,3.7586527674286456,0.32708935769654995,0.29550918062959575
21247,20631,Jordan Holloway,1996-06-13,RP,R,R,5.1018270894885065,0.349884752719381,0.33435710017267534
40656,29950,Jordan Leasure,1998-08-15,RP,R,R,3.9875072918832304,0.31346717522244844,0.29836028580424573
8694,7593,Jordan Lyles,1990-10-19,RP,R,R,4.536411654949188,0.3315318544419907,0.3220649344081858
21017,16511,Jordan Montgomery,1992-12-27,RP,L,L,4.275603620026592,0.30706160103300545,0.32509537928219445
21170,16122,Jordan Romano,1993-04-21,RP,R,R,3.99528683423996,0.318798338935285,0.2924032599812803
28743,13190,Jordan Weems,1992-11-07,RP,L,R,4.669618935137987,0.34040794923828355,0.32475099086841536
40840,30094,Jordan Wicks,1999-09-01,SP/RP,L,L,4.024117787334569,0.2847695709405046,0.32047987393225197
22538,19459,Jorge Alcala,1995-07-28,RP,R,R,4.231348630785942,0.3225797348711404,0.30850066380188546
18556,14527,Jorge Lopez,1993-02-10,RP,R,R,4.231488823890686,0.3278574178955879,0.31353815836186394
34396,24017,Jose A. Ferrer,1999-12-22,RP,L,R,3.4369469165802005,0.2768857451971456,0.3071784299272257
29992,17780,Jose Alvarado,1995-05-21,RP,L,L,3.359105658531189,0.265334776203199,0.299980084349203
18201,14168,Jose Berrios,1994-05-27,SP,R,R,4.448088217324537,0.3297057879026159,0.3170151294295798
26075,23313,Jose Butto,1998-03-19,RP,R,R,4.257336870580912,0.325589486473913,0.31056327246598475
20044,17169,Jose Castillo,1996-01-10,RP,L,L,3.933103033155203,0.2788072825104334,0.3337942018621828
5913,6399,Jose Cisnero,1989-04-11,RP,R,R,4.159701038897038,0.33273792005798547,0.3007905150008503
38861,27984,Jose Corneill,2003-06-22,SP/RP,R,R,4.098000217974186,0.31705491124502033,0.3020514026547605
18458,15463,Jose De Leon,1992-08-07,SP/RP,R,R,5.022268255054951,0.34884994869367936,0.3323391083365619
33484,22318,Jose Hernandez,1997-12-31,RP,L,L,4.451611903309822,0.2993081084503698,0.3326386134511999
23764,14524,Jose Leclerc,1993-12-19,RP,R,R,4.180026122182608,0.3222540442425791,0.2987837718775794
25965,22982,Jose Lopez,1999-02-15,RP,L,L,4.250829824060202,0.297674632294514,0.33062018758825445
20825,19200,Jose Quijada,1995-11-09,RP,L,L,4.186298982053995,0.3002619825989294,0.3144098932883473
10626,11423,Jose Quintana,1989-01-24,SP,R,L,4.773289022161849,0.3186983181110999,0.3448704391332014
30130,14552,Jose Ruiz,1994-10-21,RP,R,R,4.168987282365561,0.3176765065044319,0.3112985839624202
32009,22100,Jose Soriano,1998-10-20,SP,R,R,3.6972013854435932,0.3146657428958681,0.3010219410625861
22236,19911,Jose Suarez,1998-01-03,SP/RP,L,L,3.811611300990695,0.28455673158094835,0.30986937932517583
9840,11589,Jose Urena,1991-09-12,SP/RP,R,R,4.729466740787029,0.3528760021102626,0.32011574042182445
23453,18413,Jose Urquidy,1995-05-01,SP/RP,R,R,4.891920722573971,0.3332628132396284,0.3312563750111003
26621,20418,Josh Fleming,1996-05-18,RP,R,L,4.714706540852785,0.3128684346729741,0.3452488441350577
18391,14212,Josh Hader,1994-04-07,RP,L,L,3.337594441898534,0.24712050103437205,0.2887498213498088
21959,18510,Josh Rogers,1994-07-10,RP,L,L,5.012094576656819,0.32124330328297307,0.35283672017648315
20449,18323,Josh Sborz,1993-12-17,RP,R,R,4.0363429513470885,0.31644542447956603,0.30467032099506985
